date,value,year,month,day,day_name,week_day,month_name,quarter,datetime,season,weather,temp,humidity,windspeed,casual,registered,rented_bikes_count,Profit,time,workingDay,hour,day_period
2012-05-05,491,2012,5,5,Saturday,5,May,Q2,2012-05-05 00:00:00,Spring,Clear,25.0,62.0,13.0,42.0,111.0,153.0,1199.528767,00:00:00,False,0.0,Night
2012-05-05,491,2012,5,5,Saturday,5,May,Q2,2012-05-05 01:00:00,Spring,Clear,20.0,62.0,13.0,28.0,79.0,107.0,821.1287671,01:00:00,False,1.0,Night
2012-05-05,491,2012,5,5,Saturday,5,May,Q2,2012-05-05 02:00:00,Spring,Clear,20.0,88.0,0.0,24.0,51.0,75.0,631.9287671,02:00:00,False,2.0,Night
2012-05-05,491,2012,5,5,Saturday,5,May,Q2,2012-05-05 03:00:00,Spring,Clear,24.0,83.0,13.0,11.0,21.0,32.0,279.3287671,03:00:00,False,3.0,Night
2012-05-05,491,2012,5,5,Saturday,5,May,Q2,2012-05-05 04:00:00,Spring,Clear,23.0,62.0,13.0,0.0,9.0,9.0,38.52876712,04:00:00,False,4.0,Night
2012-05-05,491,2012,5,5,Saturday,5,May,Q2,2012-05-05 05:00:00,Spring,Clear,20.0,88.0,6.0,8.0,14.0,22.0,197.6287671,05:00:00,False,5.0,Morning
2012-05-05,491,2012,5,5,Saturday,5,May,Q2,2012-05-05 06:00:00,Spring,Mist,20.0,94.0,13.0,9.0,33.0,42.0,296.5287671,06:00:00,False,6.0,Morning
2012-05-05,491,2012,5,5,Saturday,5,May,Q2,2012-05-05 07:00:00,Spring,Clear,20.0,88.0,0.0,8.0,79.0,87.0,477.1287671,07:00:00,False,7.0,Morning
2012-05-05,491,2012,5,5,Saturday,5,May,Q2,2012-05-05 08:00:00,Spring,Clear,24.0,83.0,6.0,42.0,155.0,197.0,1388.728767,08:00:00,False,8.0,Morning
2012-05-05,491,2012,5,5,Saturday,5,May,Q2,2012-05-05 09:00:00,Spring,Clear,25.0,78.0,7.0,61.0,223.0,284.0,2007.928767,09:00:00,False,9.0,Morning
2012-05-05,491,2012,5,5,Saturday,5,May,Q2,2012-05-05 10:00:00,Spring,Clear,20.0,62.0,13.0,148.0,284.0,432.0,3766.628767,10:00:00,False,10.0,Morning
2012-05-05,491,2012,5,5,Saturday,5,May,Q2,2012-05-05 11:00:00,Spring,Clear,29.0,58.0,13.0,221.0,354.0,575.0,5323.228767,11:00:00,False,11.0,Morning
2012-05-05,491,2012,5,5,Saturday,5,May,Q2,2012-05-05 12:00:00,Spring,Clear,30.0,58.0,7.0,220.0,330.0,550.0,5202.828767,12:00:00,False,12.0,Afternoon
2012-05-05,491,2012,5,5,Saturday,5,May,Q2,2012-05-05 13:00:00,Spring,Clear,30.0,55.0,9.0,217.0,307.0,524.0,5052.328767,13:00:00,False,13.0,Afternoon
2012-05-05,491,2012,5,5,Saturday,5,May,Q2,2012-05-05 14:00:00,Spring,Rainy,29.0,62.0,20.0,187.0,241.0,428.0,4252.528767,14:00:00,False,14.0,Afternoon
2012-05-05,491,2012,5,5,Saturday,5,May,Q2,2012-05-05 15:00:00,Spring,Rainy,20.0,62.0,13.0,241.0,300.0,541.0,5435.028767,15:00:00,False,15.0,Afternoon
2012-05-05,491,2012,5,5,Saturday,5,May,Q2,2012-05-05 16:00:00,Spring,Mist,28.0,65.0,13.0,230.0,310.0,540.0,5288.828767,16:00:00,False,16.0,Afternoon
2012-05-05,491,2012,5,5,Saturday,5,May,Q2,2012-05-05 17:00:00,Spring,Mist,28.0,65.0,20.0,204.0,298.0,502.0,4790.028767,17:00:00,False,17.0,Evening
2012-05-05,491,2012,5,5,Saturday,5,May,Q2,2012-05-05 18:00:00,Spring,Mist,20.0,69.0,24.0,156.0,278.0,434.0,3878.428767,18:00:00,False,18.0,Evening
2012-05-05,491,2012,5,5,Saturday,5,May,Q2,2012-05-05 19:00:00,Spring,Mist,25.0,62.0,13.0,151.0,254.0,405.0,3689.228767,19:00:00,False,19.0,Evening
2012-05-05,491,2012,5,5,Saturday,5,May,Q2,2012-05-05 20:00:00,Spring,Clear,25.0,78.0,13.0,100.0,209.0,309.0,2618.528767,20:00:00,False,20.0,Evening
2012-05-05,491,2012,5,5,Saturday,5,May,Q2,2012-05-05 21:00:00,Spring,Mist,24.0,78.0,13.0,86.0,183.0,269.0,2265.928767,21:00:00,False,21.0,Night
2012-05-05,491,2012,5,5,Saturday,5,May,Q2,2012-05-05 22:00:00,Spring,Mist,24.0,78.0,13.0,67.0,150.0,217.0,1797.228767,22:00:00,False,22.0,Night
2012-05-05,491,2012,5,5,Saturday,5,May,Q2,2012-05-05 23:00:00,Spring,Clear,23.0,83.0,13.0,35.0,114.0,149.0,1092.028767,23:00:00,False,23.0,Night
2012-05-06,492,2012,5,6,Sunday,6,May,Q2,2012-05-06 00:00:00,Spring,Mist,23.0,62.0,13.0,23.0,111.0,134.0,872.7287671,00:00:00,False,0.0,Night
2012-05-06,492,2012,5,6,Sunday,6,May,Q2,2012-05-06 01:00:00,Spring,Clear,22.0,62.0,13.0,37.0,84.0,121.0,997.4287671,01:00:00,False,1.0,Night
2012-05-06,492,2012,5,6,Sunday,6,May,Q2,2012-05-06 02:00:00,Spring,Mist,22.0,83.0,19.0,29.0,64.0,93.0,773.8287671,02:00:00,False,2.0,Night
2012-05-06,492,2012,5,6,Sunday,6,May,Q2,2012-05-06 03:00:00,Spring,Mist,22.0,83.0,13.0,9.0,19.0,28.0,236.3287671,03:00:00,False,3.0,Night
2012-05-06,492,2012,5,6,Sunday,6,May,Q2,2012-05-06 04:00:00,Spring,Rainy,21.0,62.0,11.0,9.0,7.0,16.0,184.7287671,04:00:00,False,4.0,Night
2012-05-06,492,2012,5,6,Sunday,6,May,Q2,2012-05-06 05:00:00,Spring,Clear,21.0,62.0,11.0,1.0,10.0,11.0,60.02876712,05:00:00,False,5.0,Morning
2012-05-06,492,2012,5,6,Sunday,6,May,Q2,2012-05-06 06:00:00,Spring,Clear,21.0,83.0,13.0,3.0,14.0,17.0,111.6287671,06:00:00,False,6.0,Morning
2012-05-06,492,2012,5,6,Sunday,6,May,Q2,2012-05-06 07:00:00,Spring,Rainy,21.0,83.0,11.0,5.0,31.0,36.0,219.1287671,07:00:00,False,7.0,Morning
2012-05-06,492,2012,5,6,Sunday,6,May,Q2,2012-05-06 08:00:00,Spring,Mist,20.0,88.0,13.0,23.0,91.0,114.0,786.7287671,08:00:00,False,8.0,Morning
2012-05-06,492,2012,5,6,Sunday,6,May,Q2,2012-05-06 09:00:00,Spring,Mist,21.0,83.0,11.0,63.0,128.0,191.0,1633.828767,09:00:00,False,9.0,Morning
2012-05-06,492,2012,5,6,Sunday,6,May,Q2,2012-05-06 10:00:00,Spring,Clear,22.0,62.0,7.0,112.0,221.0,333.0,2876.528767,10:00:00,False,10.0,Morning
2012-05-06,492,2012,5,6,Sunday,6,May,Q2,2012-05-06 11:00:00,Spring,Clear,23.0,73.0,7.0,144.0,270.0,414.0,3637.628767,11:00:00,False,11.0,Morning
2012-05-06,492,2012,5,6,Sunday,6,May,Q2,2012-05-06 12:00:00,Spring,Mist,20.0,62.0,6.0,207.0,351.0,558.0,5069.528767,12:00:00,False,12.0,Afternoon
2012-05-06,492,2012,5,6,Sunday,6,May,Q2,2012-05-06 13:00:00,Spring,Mist,20.0,64.0,13.0,197.0,368.0,565.0,4970.628767,13:00:00,False,13.0,Afternoon
2012-05-06,492,2012,5,6,Sunday,6,May,Q2,2012-05-06 14:00:00,Spring,Mist,20.0,64.0,13.0,226.0,292.0,518.0,5142.628767,14:00:00,False,14.0,Afternoon
2012-05-06,492,2012,5,6,Sunday,6,May,Q2,2012-05-06 15:00:00,Spring,Clear,25.0,61.0,13.0,229.0,342.0,571.0,5409.228767,15:00:00,False,15.0,Afternoon
2012-05-06,492,2012,5,6,Sunday,6,May,Q2,2012-05-06 16:00:00,Spring,Mist,25.0,62.0,13.0,181.0,363.0,544.0,4673.928767,16:00:00,False,16.0,Afternoon
2012-05-06,492,2012,5,6,Sunday,6,May,Q2,2012-05-06 17:00:00,Spring,Mist,25.0,62.0,13.0,195.0,316.0,511.0,4712.628767,17:00:00,False,17.0,Evening
2012-05-06,492,2012,5,6,Sunday,6,May,Q2,2012-05-06 18:00:00,Spring,Mist,25.0,61.0,13.0,131.0,332.0,463.0,3680.628767,18:00:00,False,18.0,Evening
2012-05-06,492,2012,5,6,Sunday,6,May,Q2,2012-05-06 19:00:00,Spring,Mist,25.0,64.0,11.0,117.0,266.0,383.0,3156.028767,19:00:00,False,19.0,Evening
2012-05-06,492,2012,5,6,Sunday,6,May,Q2,2012-05-06 20:00:00,Spring,Clear,20.0,64.0,13.0,73.0,203.0,276.0,2128.328767,20:00:00,False,20.0,Evening
2012-05-06,492,2012,5,6,Sunday,6,May,Q2,2012-05-06 21:00:00,Spring,Clear,23.0,73.0,13.0,55.0,148.0,203.0,1582.228767,21:00:00,False,21.0,Night
2012-05-06,492,2012,5,6,Sunday,6,May,Q2,2012-05-06 22:00:00,Spring,Clear,23.0,62.0,13.0,44.0,113.0,157.0,1242.528767,22:00:00,False,22.0,Night
2012-05-06,492,2012,5,6,Sunday,6,May,Q2,2012-05-06 23:00:00,Spring,Clear,21.0,77.0,13.0,22.0,80.0,102.0,722.2287671,23:00:00,False,23.0,Night
2012-05-07,493,2012,5,7,Monday,0,May,Q2,2012-05-07 00:00:00,Spring,Mist,21.0,77.0,9.0,13.0,21.0,34.0,313.7287671,00:00:00,True,0.0,Night
2012-05-07,493,2012,5,7,Monday,0,May,Q2,2012-05-07 01:00:00,Spring,Mist,20.0,77.0,13.0,1.0,8.0,9.0,51.42876712,01:00:00,True,1.0,Night
2012-05-07,493,2012,5,7,Monday,0,May,Q2,2012-05-07 02:00:00,Spring,Clear,20.0,77.0,13.0,1.0,5.0,6.0,38.52876712,02:00:00,True,2.0,Night
2012-05-07,493,2012,5,7,Monday,0,May,Q2,2012-05-07 03:00:00,Spring,Clear,20.0,77.0,13.0,2.0,3.0,5.0,47.12876712,03:00:00,True,3.0,Night
2012-05-07,493,2012,5,7,Monday,0,May,Q2,2012-05-07 04:00:00,Spring,Mist,19.0,62.0,13.0,0.0,2.0,2.0,8.428767123,04:00:00,True,4.0,Night
2012-05-07,493,2012,5,7,Monday,0,May,Q2,2012-05-07 05:00:00,Spring,Clear,19.0,62.0,13.0,2.0,21.0,23.0,124.5287671,05:00:00,True,5.0,Morning
2012-05-07,493,2012,5,7,Monday,0,May,Q2,2012-05-07 06:00:00,Spring,Clear,19.0,88.0,13.0,8.0,134.0,142.0,713.6287671,06:00:00,True,6.0,Morning
2012-05-07,493,2012,5,7,Monday,0,May,Q2,2012-05-07 07:00:00,Spring,Clear,20.0,82.0,13.0,18.0,367.0,385.0,1887.528767,07:00:00,True,7.0,Morning
2012-05-07,493,2012,5,7,Monday,0,May,Q2,2012-05-07 08:00:00,Spring,Clear,20.0,82.0,13.0,31.0,608.0,639.0,3147.428767,08:00:00,True,8.0,Morning
2012-05-07,493,2012,5,7,Monday,0,May,Q2,2012-05-07 09:00:00,Spring,Mist,20.0,62.0,13.0,61.0,289.0,350.0,2291.728767,09:00:00,True,9.0,Morning
2012-05-07,493,2012,5,7,Monday,0,May,Q2,2012-05-07 10:00:00,Spring,Mist,21.0,62.0,13.0,62.0,128.0,190.0,1616.628767,10:00:00,True,10.0,Morning
2012-05-07,493,2012,5,7,Monday,0,May,Q2,2012-05-07 11:00:00,Spring,Mist,20.0,73.0,13.0,64.0,149.0,213.0,1741.328767,11:00:00,True,11.0,Morning
2012-05-07,493,2012,5,7,Monday,0,May,Q2,2012-05-07 12:00:00,Spring,Mist,20.0,68.0,15.0,74.0,189.0,263.0,2085.328767,12:00:00,True,12.0,Afternoon
2012-05-07,493,2012,5,7,Monday,0,May,Q2,2012-05-07 13:00:00,Spring,Mist,20.0,53.0,22.0,75.0,197.0,272.0,2136.928767,13:00:00,True,13.0,Afternoon
2012-05-07,493,2012,5,7,Monday,0,May,Q2,2012-05-07 14:00:00,Spring,Mist,25.0,50.0,24.0,59.0,180.0,239.0,1788.628767,14:00:00,True,14.0,Afternoon
2012-05-07,493,2012,5,7,Monday,0,May,Q2,2012-05-07 15:00:00,Spring,Mist,25.0,62.0,20.0,76.0,186.0,262.0,2106.828767,15:00:00,True,15.0,Afternoon
2012-05-07,493,2012,5,7,Monday,0,May,Q2,2012-05-07 16:00:00,Spring,Mist,25.0,53.0,26.0,68.0,320.0,388.0,2545.428767,16:00:00,True,16.0,Afternoon
2012-05-07,493,2012,5,7,Monday,0,May,Q2,2012-05-07 17:00:00,Spring,Clear,25.0,53.0,13.0,102.0,667.0,769.0,4622.328767,17:00:00,True,17.0,Evening
2012-05-07,493,2012,5,7,Monday,0,May,Q2,2012-05-07 18:00:00,Spring,Mist,20.0,53.0,13.0,78.0,602.0,680.0,3930.028767,18:00:00,True,18.0,Evening
2012-05-07,493,2012,5,7,Monday,0,May,Q2,2012-05-07 19:00:00,Spring,Clear,24.0,56.0,13.0,83.0,463.0,546.0,3418.328767,19:00:00,True,19.0,Evening
2012-05-07,493,2012,5,7,Monday,0,May,Q2,2012-05-07 20:00:00,Spring,Clear,22.0,52.0,19.0,46.0,277.0,323.0,1982.128767,20:00:00,True,20.0,Evening
2012-05-07,493,2012,5,7,Monday,0,May,Q2,2012-05-07 21:00:00,Spring,Mist,20.0,45.0,13.0,37.0,210.0,247.0,1539.228767,21:00:00,True,21.0,Night
2012-05-07,493,2012,5,7,Monday,0,May,Q2,2012-05-07 22:00:00,Spring,Clear,22.0,45.0,17.0,26.0,147.0,173.0,1079.128767,22:00:00,True,22.0,Night
2012-05-07,493,2012,5,7,Monday,0,May,Q2,2012-05-07 23:00:00,Spring,Clear,22.0,45.0,13.0,21.0,92.0,113.0,756.6287671,23:00:00,True,23.0,Night
2012-05-08,494,2012,5,8,Tuesday,1,May,Q2,2012-05-08 00:00:00,Spring,Mist,21.0,52.0,13.0,10.0,28.0,38.0,292.2287671,00:00:00,True,0.0,Night
2012-05-08,494,2012,5,8,Tuesday,1,May,Q2,2012-05-08 01:00:00,Spring,Mist,21.0,62.0,13.0,6.0,3.0,9.0,115.9287671,01:00:00,True,1.0,Night
2012-05-08,494,2012,5,8,Tuesday,1,May,Q2,2012-05-08 02:00:00,Spring,Mist,21.0,63.0,13.0,9.0,7.0,16.0,184.7287671,02:00:00,True,2.0,Night
2012-05-08,494,2012,5,8,Tuesday,1,May,Q2,2012-05-08 03:00:00,Spring,Mist,21.0,68.0,19.0,2.0,4.0,6.0,51.42876712,03:00:00,True,3.0,Night
2012-05-08,494,2012,5,8,Tuesday,1,May,Q2,2012-05-08 04:00:00,Spring,Mist,20.0,68.0,13.0,0.0,5.0,5.0,21.32876712,04:00:00,True,4.0,Night
2012-05-08,494,2012,5,8,Tuesday,1,May,Q2,2012-05-08 05:00:00,Spring,Mist,21.0,62.0,13.0,0.0,20.0,20.0,85.82876712,05:00:00,True,5.0,Morning
2012-05-08,494,2012,5,8,Tuesday,1,May,Q2,2012-05-08 06:00:00,Spring,Clear,20.0,77.0,13.0,7.0,158.0,165.0,799.6287671,06:00:00,True,6.0,Morning
2012-05-08,494,2012,5,8,Tuesday,1,May,Q2,2012-05-08 07:00:00,Spring,Clear,20.0,72.0,19.0,21.0,442.0,463.0,2261.628767,07:00:00,True,7.0,Morning
2012-05-08,494,2012,5,8,Tuesday,1,May,Q2,2012-05-08 08:00:00,Spring,Mist,22.0,73.0,20.0,36.0,605.0,641.0,3220.528767,08:00:00,True,8.0,Morning
2012-05-08,494,2012,5,8,Tuesday,1,May,Q2,2012-05-08 09:00:00,Spring,Mist,23.0,62.0,24.0,37.0,258.0,295.0,1745.628767,09:00:00,True,9.0,Morning
2012-05-08,494,2012,5,8,Tuesday,1,May,Q2,2012-05-08 10:00:00,Spring,Clear,24.0,68.0,13.0,46.0,111.0,157.0,1268.328767,10:00:00,True,10.0,Morning
2012-05-08,494,2012,5,8,Tuesday,1,May,Q2,2012-05-08 11:00:00,Spring,Mist,20.0,64.0,26.0,60.0,157.0,217.0,1706.928767,11:00:00,True,11.0,Morning
2012-05-08,494,2012,5,8,Tuesday,1,May,Q2,2012-05-08 12:00:00,Spring,Clear,25.0,65.0,13.0,60.0,203.0,263.0,1904.728767,12:00:00,True,12.0,Afternoon
2012-05-08,494,2012,5,8,Tuesday,1,May,Q2,2012-05-08 13:00:00,Spring,Rainy,20.0,65.0,13.0,53.0,166.0,219.0,1625.228767,13:00:00,True,13.0,Afternoon
2012-05-08,494,2012,5,8,Tuesday,1,May,Q2,2012-05-08 14:00:00,Spring,Rainy,25.0,69.0,22.0,8.0,63.0,71.0,408.3287671,14:00:00,True,14.0,Afternoon
2012-05-08,494,2012,5,8,Tuesday,1,May,Q2,2012-05-08 15:00:00,Spring,Rainy,20.0,73.0,17.0,40.0,94.0,134.0,1092.028767,15:00:00,True,15.0,Afternoon
2012-05-08,494,2012,5,8,Tuesday,1,May,Q2,2012-05-08 16:00:00,Spring,Rainy,26.0,73.0,13.0,54.0,335.0,389.0,2369.128767,16:00:00,True,16.0,Afternoon
2012-05-08,494,2012,5,8,Tuesday,1,May,Q2,2012-05-08 17:00:00,Spring,Mist,26.0,62.0,19.0,77.0,640.0,717.0,4076.228767,17:00:00,True,17.0,Evening
2012-05-08,494,2012,5,8,Tuesday,1,May,Q2,2012-05-08 18:00:00,Spring,Mist,26.0,69.0,19.0,69.0,641.0,710.0,3942.928767,18:00:00,True,18.0,Evening
2012-05-08,494,2012,5,8,Tuesday,1,May,Q2,2012-05-08 19:00:00,Spring,Mist,26.0,62.0,19.0,59.0,399.0,458.0,2730.328767,19:00:00,True,19.0,Evening
2012-05-08,494,2012,5,8,Tuesday,1,May,Q2,2012-05-08 20:00:00,Spring,Mist,26.0,69.0,13.0,40.0,262.0,302.0,1814.428767,20:00:00,True,20.0,Evening
2012-05-08,494,2012,5,8,Tuesday,1,May,Q2,2012-05-08 21:00:00,Spring,Mist,26.0,65.0,13.0,21.0,202.0,223.0,1229.628767,21:00:00,True,21.0,Night
2012-05-08,494,2012,5,8,Tuesday,1,May,Q2,2012-05-08 22:00:00,Spring,Rainy,25.0,78.0,17.0,13.0,134.0,147.0,799.6287671,22:00:00,True,22.0,Night
2012-05-08,494,2012,5,8,Tuesday,1,May,Q2,2012-05-08 23:00:00,Spring,Rainy,25.0,62.0,22.0,10.0,53.0,63.0,399.7287671,23:00:00,True,23.0,Night
2012-05-09,495,2012,5,9,Wednesday,2,May,Q2,2012-05-09 00:00:00,Spring,Mist,20.0,83.0,13.0,8.0,27.0,35.0,253.5287671,00:00:00,True,0.0,Night
2012-05-09,495,2012,5,9,Wednesday,2,May,Q2,2012-05-09 01:00:00,Spring,Mist,25.0,78.0,17.0,3.0,11.0,14.0,98.72876712,01:00:00,True,1.0,Night
2012-05-09,495,2012,5,9,Wednesday,2,May,Q2,2012-05-09 02:00:00,Spring,Rainy,20.0,62.0,30.0,0.0,1.0,1.0,4.128767123,02:00:00,True,2.0,Night
2012-05-09,495,2012,5,9,Wednesday,2,May,Q2,2012-05-09 03:00:00,Spring,Rainy,23.0,62.0,13.0,0.0,2.0,2.0,8.428767123,03:00:00,True,3.0,Night
2012-05-09,495,2012,5,9,Wednesday,2,May,Q2,2012-05-09 04:00:00,Spring,Rainy,23.0,62.0,15.0,0.0,5.0,5.0,21.32876712,04:00:00,True,4.0,Night
2012-05-09,495,2012,5,9,Wednesday,2,May,Q2,2012-05-09 05:00:00,Spring,Mist,23.0,88.0,9.0,1.0,27.0,28.0,133.1287671,05:00:00,True,5.0,Morning
2012-05-09,495,2012,5,9,Wednesday,2,May,Q2,2012-05-09 06:00:00,Spring,Mist,20.0,62.0,7.0,5.0,121.0,126.0,606.1287671,06:00:00,True,6.0,Morning
2012-05-09,495,2012,5,9,Wednesday,2,May,Q2,2012-05-09 07:00:00,Spring,Mist,23.0,94.0,13.0,17.0,401.0,418.0,2016.528767,07:00:00,True,7.0,Morning
2012-05-09,495,2012,5,9,Wednesday,2,May,Q2,2012-05-09 08:00:00,Spring,Clear,25.0,83.0,13.0,28.0,594.0,622.0,3035.628767,08:00:00,True,8.0,Morning
2012-05-09,495,2012,5,9,Wednesday,2,May,Q2,2012-05-09 09:00:00,Spring,Clear,20.0,62.0,0.0,40.0,285.0,325.0,1913.328767,09:00:00,True,9.0,Morning
2012-05-09,495,2012,5,9,Wednesday,2,May,Q2,2012-05-09 10:00:00,Spring,Clear,25.0,65.0,17.0,40.0,113.0,153.0,1173.728767,10:00:00,True,10.0,Morning
2012-05-09,495,2012,5,9,Wednesday,2,May,Q2,2012-05-09 11:00:00,Spring,Clear,20.0,59.0,13.0,45.0,156.0,201.0,1444.628767,11:00:00,True,11.0,Morning
2012-05-09,495,2012,5,9,Wednesday,2,May,Q2,2012-05-09 12:00:00,Spring,Mist,25.0,62.0,15.0,58.0,222.0,280.0,1952.028767,12:00:00,True,12.0,Afternoon
2012-05-09,495,2012,5,9,Wednesday,2,May,Q2,2012-05-09 13:00:00,Spring,Mist,26.0,53.0,17.0,50.0,216.0,266.0,1788.628767,13:00:00,True,13.0,Afternoon
2012-05-09,495,2012,5,9,Wednesday,2,May,Q2,2012-05-09 14:00:00,Spring,Mist,20.0,53.0,13.0,68.0,175.0,243.0,1921.928767,14:00:00,True,14.0,Afternoon
2012-05-09,495,2012,5,9,Wednesday,2,May,Q2,2012-05-09 15:00:00,Spring,Mist,26.0,53.0,7.0,68.0,191.0,259.0,1990.728767,15:00:00,True,15.0,Afternoon
2012-05-09,495,2012,5,9,Wednesday,2,May,Q2,2012-05-09 16:00:00,Spring,Mist,20.0,50.0,13.0,68.0,289.0,357.0,2412.128767,16:00:00,True,16.0,Afternoon
2012-05-09,495,2012,5,9,Wednesday,2,May,Q2,2012-05-09 17:00:00,Spring,Mist,26.0,62.0,9.0,76.0,629.0,705.0,4011.728767,17:00:00,True,17.0,Evening
2012-05-09,495,2012,5,9,Wednesday,2,May,Q2,2012-05-09 18:00:00,Spring,Clear,21.0,77.0,39.0,23.0,349.0,372.0,1896.128767,18:00:00,True,18.0,Evening
2012-05-09,495,2012,5,9,Wednesday,2,May,Q2,2012-05-09 19:00:00,Spring,Rainy,20.0,77.0,24.0,2.0,96.0,98.0,447.0287671,19:00:00,True,19.0,Evening
2012-05-09,495,2012,5,9,Wednesday,2,May,Q2,2012-05-09 20:00:00,Spring,Rainy,20.0,82.0,15.0,3.0,48.0,51.0,257.8287671,20:00:00,True,20.0,Evening
2012-05-09,495,2012,5,9,Wednesday,2,May,Q2,2012-05-09 21:00:00,Spring,Rainy,20.0,82.0,11.0,4.0,30.0,34.0,197.6287671,21:00:00,True,21.0,Night
2012-05-09,495,2012,5,9,Wednesday,2,May,Q2,2012-05-09 22:00:00,Spring,Rainy,20.0,82.0,7.0,5.0,62.0,67.0,352.4287671,22:00:00,True,22.0,Night
2012-05-09,495,2012,5,9,Wednesday,2,May,Q2,2012-05-09 23:00:00,Spring,Rainy,20.0,82.0,13.0,8.0,47.0,55.0,339.5287671,23:00:00,True,23.0,Night
2012-05-10,496,2012,5,10,Thursday,3,May,Q2,2012-05-10 00:00:00,Spring,Rainy,20.0,77.0,11.0,2.0,31.0,33.0,167.5287671,00:00:00,True,0.0,Night
2012-05-10,496,2012,5,10,Thursday,3,May,Q2,2012-05-10 01:00:00,Spring,Mist,20.0,88.0,13.0,2.0,9.0,11.0,72.92876712,01:00:00,True,1.0,Night
2012-05-10,496,2012,5,10,Thursday,3,May,Q2,2012-05-10 02:00:00,Spring,Clear,20.0,88.0,7.0,0.0,3.0,3.0,12.72876712,02:00:00,True,2.0,Night
2012-05-10,496,2012,5,10,Thursday,3,May,Q2,2012-05-10 03:00:00,Spring,Clear,19.0,88.0,15.0,0.0,3.0,3.0,12.72876712,03:00:00,True,3.0,Night
2012-05-10,496,2012,5,10,Thursday,3,May,Q2,2012-05-10 04:00:00,Spring,Clear,19.0,77.0,13.0,0.0,2.0,2.0,8.428767123,04:00:00,True,4.0,Night
2012-05-10,496,2012,5,10,Thursday,3,May,Q2,2012-05-10 05:00:00,Spring,Clear,19.0,62.0,20.0,1.0,23.0,24.0,115.9287671,05:00:00,True,5.0,Morning
2012-05-10,496,2012,5,10,Thursday,3,May,Q2,2012-05-10 06:00:00,Spring,Clear,18.0,62.0,15.0,9.0,130.0,139.0,713.6287671,06:00:00,True,6.0,Morning
2012-05-10,496,2012,5,10,Thursday,3,May,Q2,2012-05-10 07:00:00,Spring,Clear,18.0,72.0,20.0,8.0,393.0,401.0,1827.328767,07:00:00,True,7.0,Morning
2012-05-10,496,2012,5,10,Thursday,3,May,Q2,2012-05-10 08:00:00,Spring,Clear,19.0,67.0,24.0,27.0,603.0,630.0,3057.128767,08:00:00,True,8.0,Morning
2012-05-10,496,2012,5,10,Thursday,3,May,Q2,2012-05-10 09:00:00,Spring,Clear,20.0,59.0,13.0,62.0,299.0,361.0,2351.928767,09:00:00,True,9.0,Morning
2012-05-10,496,2012,5,10,Thursday,3,May,Q2,2012-05-10 10:00:00,Spring,Clear,20.0,51.0,28.0,42.0,112.0,154.0,1203.828767,10:00:00,True,10.0,Morning
2012-05-10,496,2012,5,10,Thursday,3,May,Q2,2012-05-10 11:00:00,Spring,Clear,21.0,48.0,35.0,77.0,179.0,256.0,2093.928767,11:00:00,True,11.0,Morning
2012-05-10,496,2012,5,10,Thursday,3,May,Q2,2012-05-10 12:00:00,Spring,Clear,21.0,48.0,13.0,65.0,207.0,272.0,2007.928767,12:00:00,True,12.0,Afternoon
2012-05-10,496,2012,5,10,Thursday,3,May,Q2,2012-05-10 13:00:00,Spring,Clear,20.0,39.0,30.0,90.0,228.0,318.0,2528.228767,13:00:00,True,13.0,Afternoon
2012-05-10,496,2012,5,10,Thursday,3,May,Q2,2012-05-10 14:00:00,Spring,Clear,23.0,62.0,28.0,61.0,186.0,247.0,1848.828767,14:00:00,True,14.0,Afternoon
2012-05-10,496,2012,5,10,Thursday,3,May,Q2,2012-05-10 15:00:00,Spring,Clear,20.0,37.0,26.0,79.0,192.0,271.0,2184.228767,15:00:00,True,15.0,Afternoon
2012-05-10,496,2012,5,10,Thursday,3,May,Q2,2012-05-10 16:00:00,Spring,Clear,24.0,30.0,13.0,87.0,334.0,421.0,2932.428767,16:00:00,True,16.0,Afternoon
2012-05-10,496,2012,5,10,Thursday,3,May,Q2,2012-05-10 17:00:00,Spring,Clear,25.0,31.0,13.0,84.0,648.0,732.0,4231.028767,17:00:00,True,17.0,Evening
2012-05-10,496,2012,5,10,Thursday,3,May,Q2,2012-05-10 18:00:00,Spring,Clear,23.0,35.0,35.0,109.0,661.0,770.0,4716.928767,18:00:00,True,18.0,Evening
2012-05-10,496,2012,5,10,Thursday,3,May,Q2,2012-05-10 19:00:00,Spring,Clear,22.0,62.0,13.0,84.0,469.0,553.0,3461.328767,19:00:00,True,19.0,Evening
2012-05-10,496,2012,5,10,Thursday,3,May,Q2,2012-05-10 20:00:00,Spring,Clear,21.0,62.0,22.0,59.0,315.0,374.0,2369.128767,20:00:00,True,20.0,Evening
2012-05-10,496,2012,5,10,Thursday,3,May,Q2,2012-05-10 21:00:00,Spring,Clear,20.0,42.0,13.0,19.0,211.0,230.0,1233.928767,21:00:00,True,21.0,Night
2012-05-10,496,2012,5,10,Thursday,3,May,Q2,2012-05-10 22:00:00,Spring,Clear,20.0,62.0,13.0,36.0,196.0,232.0,1461.828767,22:00:00,True,22.0,Night
2012-05-10,496,2012,5,10,Thursday,3,May,Q2,2012-05-10 23:00:00,Spring,Clear,20.0,48.0,7.0,23.0,112.0,135.0,877.0287671,23:00:00,True,23.0,Night
